UNIQUE_ID,user,X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,Y0,Y1,Y2,Y3,Y4,Y5,Y6,Y7,Y8,Y9,Z0,Z1,Z2,Z3,Z4,Z5,Z6,Z7,Z8,Z9,XAVG,YAVG,ZAVG,XPEAK,YPEAK,ZPEAK,XABSOLDEV,YABSOLDEV,ZABSOLDEV,XSTANDDEV,YSTANDDEV,ZSTANDDEV,RESULTANT,class
12,33,0.09515181115202047,0.04173431153582448,-0.05134668310888932,0.22903468997214604,0.08884877104385255,0.0677232196067784,0.42816233567846373,-0.019300005639451487,-0.12716149826930578,-0.023874804423283547,0.17443948232029596,0.3750314358526613,0.12972557543946206,-0.1391755776467824,-0.22077085372759447,0.013202393035668059,0.35783694003461863,0.19221674505410954,-0.05582588545900671,0.15494735766512652,-0.06574218892060543,0.09195592202931499,0.2831610038698956,0.2922726192191517,0.21310060876833894,-0.06298472776155381,0.22625087944566333,0.05600150463760755,-0.023395762476175863,-0.1483853891793227,-0.062489321998693705,9.014512426204835,2.0267398040455507,1199.3967539270254,1519.9259415175222,1460.373959014841,1.3655628433331821,3.2398751255347262,1.649786550748022,2.0220516232445425,4.060379896495156,1.8223987106195905,9.620674095916572,Downstairs
13,33,0.15791142251628754,0.2576190726857011,0.2636001852994373,0.7309653560290643,0.08167334486979967,0.2950313698292507,0.39937026272835247,0.09817333612767684,0.15775389709076407,0.38333477043531494,-0.12543502158695335,0.28803161728100973,-0.048234197264905895,0.11328698014521563,0.07384496543710586,0.4324256286789395,-0.05139185417727929,-0.3098517700789398,0.03820815112948403,-0.07034432272526914,0.16904177392064598,0.26437866134336196,0.20357892193192295,-0.12139007715205738,-0.19413929025584456,0.2638455905111531,-0.10914365744277119,-0.16636513173648976,0.44123873967127786,0.020365168433003233,0.06579065819654524,9.242648965587328,2.2415913790089133,2016.703302562775,3875.0841149354114,2699.884383043099,1.831623373279168,2.862351108842846,1.747504067240679,2.260057527318152,3.7080413855319962,2.3272348606120232,10.126727442551704,Downstairs
14,33,0.20324416830482195,0.1300495874662857,-0.03470960263846066,0.3016762284712885,-0.14185410888511632,-0.12348775187430244,0.33947094583625315,-0.16878237366807042,0.12379286451699653,0.08157330537411754,-0.02006128575317498,-0.08816190873022775,-0.06439578119078486,-0.17137636654098692,-0.23462209661043834,-0.3618940898664652,0.002744330766132435,0.2550442768913266,-0.31446147784654255,0.08526591980828716,0.04799017068026973,0.22406558268845556,0.1843950691311146,0.14561906775545583,-0.15217862921454428,0.03812713364595591,-0.040566272265886626,-0.21637325836607052,0.11179954791266168,-0.15685050844720314,0.19887747173461107,0.4808396731350081,-0.1795863682689528,1841.150342481393,1069.1818211768516,2032.6474514241936,-0.42909895405700155,0.22867529961346167,-0.09020335570643429,1.8122630504607613,9.735060564922028,1.71115082278995,0.656532394923968,Downstairs
15,33,-0.09673242779250171,-0.33352217386386335,-0.09871738446819023,-0.03959757319753815,0.009358248161563845,0.05941372225202532,0.13427181994232407,-0.0048633418473344875,0.14061911135190502,0.7492207260567672,-0.08818799549174051,-0.2326043239643528,0.29517966057109085,0.019521906203543257,-0.05563952719202546,-0.1368210731947287,0.32610209567458753,-0.10995452221721252,0.4949917128411887,0.4378535386195354,0.29254302789387965,0.01906415616198101,0.7121087801220569,-0.14447990777303,0.10965104047496461,-0.11391551392615236,0.15589265433692126,0.16837840410956298,0.2220754742044095,0.06840091729041686,0.13418909929874667,8.765653919230479,2.4368817664584737,1549.8400781712505,3325.1603313252217,3900.130684411975,1.4882366474020894,2.7187891193047977,1.3159622960566257,2.3798527119063912,3.8505051780128987,2.1264898765829114,10.021823655622224,Upstairs
16,33,0.27388235187223914,0.13202254442110337,-0.1092683452559881,0.22211899199057797,-0.08978481761222712,0.12475696423678978,0.19939927069239538,-0.02859767987623718,-0.14443715699165482,-0.05288866480665437,0.1992819187489744,0.070677769250204,0.2586316535560006,0.48144169989624946,-0.06895949065501027,0.29513524318271045,0.1821114992978899,0.01980487412443656,0.0011634101117397183,-0.1251170400233761,0.12883892170460373,-0.23094380534724382,-0.3299337313760005,-0.07647297216611292,0.061844657981138834,0.004093390473924791,-0.07184153358179754,-0.004174731164893017,0.28926894730522523,-0.10306848293810524,0.015221791820143195,8.572506054201682,2.1395011301268747,3675.161969959294,1849.8820277810332,3525.424051743763,2.0136046620801564,2.905463537338816,2.1375382487231596,2.9820678910185876,3.593328870519387,2.3146590792139357,9.998913669494602,Upstairs
17,33,-0.1675817359807932,0.1616780857521852,0.10739255105928541,0.09507170845792004,0.028873942788335813,-0.036390811206560944,-0.02804319711078658,0.04012829554668376,-0.13100379728502473,-0.050748314284357096,0.2623039439870069,-0.2328406330289179,0.2833872820339157,0.20054122484554085,0.6378002188936875,0.22342240695537965,0.1073428146256142,0.1692520098448902,-0.3346231047137585,0.21961982797748378,-0.09829337639767824,0.3696646352432061,0.005846517298440698,0.10556144973022802,-0.11201362506293946,-0.032473037589385106,0.02615306990122307,0.19460113141509677,0.2831334484251689,-0.03948119810446431,-0.3253980823936301,5.386109828516664,1.7263224534844583,1350.1251605199475,1066.709656553615,1833.3247495238588,1.4577998693263126,2.5946223252500107,1.1409369386197372,2.748610145675906,4.676247730082842,2.627581528796973,6.0643729232398025,Upstairs
18,33,0.20048029118491595,-0.06051616772669412,0.021171995460798468,-0.1253727943212047,-0.0284510512274663,0.23701546523548425,0.10520505061712451,0.1836180731732259,0.3743161828243251,0.21767074379065462,-0.02317542270562288,0.19881558682886172,-0.11650188152786504,0.28573643018601885,0.12117646734304105,0.22422661976852226,0.1466396196658766,0.048245116510548,-0.19648568496989552,0.4194881285187243,-0.055389061098018263,-0.07919466664927727,0.15293472159088184,0.11868025440827519,-0.003035618201517362,-0.03874550108572189,0.2533637582599684,0.39923241879707694,0.09797686277709246,0.06414157515968606,0.17186119488686155,9.061794557536341,2.040497450176908,562.2394512836644,1566.5752424499137,1562.432019051773,1.0530552493073497,3.056552749882076,1.6446150810339686,1.6150222380241963,3.8320236327335184,2.3646947598279535,9.749017516922915,Downstairs
19,33,-0.1798718853090167,-0.08325262408570468,-0.09040773264283788,-0.06034235911557283,-0.017634555896013066,0.061959652948112814,-0.1268069395093978,0.15075205814253617,0.016446323927729517,0.15155334171274845,-0.29421588986211356,0.34713011291493934,0.4858383502586079,0.11178189271770957,0.06282954594448999,0.03720788106439117,0.3881955861537758,-0.2926665117977083,0.38235074854088386,-0.11262305249170285,0.43375557745869553,0.19816080347293646,0.09557897697770204,-0.10365958424449408,-0.34074988456157396,-0.30309579809425624,-0.03284076145894861,0.33102354962910807,-0.07381785339462056,-0.28659654507344917,-0.0658455545982071,9.02333157529699,2.2932357023512266,1999.8317237770675,1299.7359620641944,4074.8659435391946,1.52057709282248,3.389277939321298,1.8557771369451235,2.2354996267494323,3.7046762686604957,2.0684329018117733,9.68982845107882,Downstairs
20,33,0.18954304353124005,-0.11543897033608524,0.07351709530088593,-0.10195911167719474,0.10472217795985522,0.2771512386366946,-0.01415523196527263,0.21244364844936353,0.08741620936571129,0.13187192970451603,0.20710223884008572,0.0783390746514132,0.03567161777498141,-0.2831659201183598,-0.12498573546925618,0.060185663860931236,0.4553420487682795,0.16620998057312525,-0.10630473923184666,0.13603538559330575,0.36372794583329937,-0.08590431752688163,0.17541974118000142,0.17456011545941663,-0.07479795373109205,-0.04980292155814722,-0.24540016496929226,0.16623042751978517,0.27913168643532743,-0.039034167337162945,0.14182686948632536,5.334926646527639,1.242004610808472,1924.9086581180857,1633.267857983299,2174.9239231558095,1.2117202736696675,2.4868565341227495,1.080228248979025,2.5352222133323457,4.791712645084565,2.3437553509747096,5.647945327208137,Downstairs
21,33,0.11217209451551241,0.21997390488863872,-0.2230052104941259,0.20721136418711084,0.28349329153710084,0.1351595084058556,-0.3103815882882836,0.5877155513922899,-0.005548554209271334,0.12329904334338918,0.4109566289418291,-0.011962682948469028,0.0375923917080563,0.3560900633561826,0.14221546223723164,0.17676341664614847,0.061165371234065485,0.10142942809215612,0.21879106893104666,-0.22133743415695106,-0.18041171626705332,-0.015390808304813527,-0.07741756341614467,0.3636097577353099,0.0161982394744241,0.08917341179188233,-0.13907569349908178,0.1934385469426056,-0.01083307057178931,-0.033795165688226214,-0.11787096834082983,8.861725200734766,2.0004192381363826,2499.9657000511565,1031.368843336393,1640.2484942013782,0.8252684578088858,2.685114002160061,1.8342569064633027,1.5801432986388197,3.1436317776776996,1.5511492308269308,9.526339178561726,Upstairs
22,33,0.2332991788759685,0.19532893397690312,0.008125534086838068,0.2497723645549379,0.2407984972942197,0.2856222189789594,0.22856685497030974,0.10309877677584262,-0.018865322171275428,0.5143560352573562,0.14167653697272023,-0.0044468808277096095,-0.017476122863623128,0.5280731714068653,0.3014015142198603,-0.18481101631794034,0.25552068865594246,0.04260652632606701,0.04644825063100901,-0.03764869813731439,0.2156935443422679,0.4858452579497021,-0.23888216445780394,-0.08277549572128003,-0.04980239983047183,-0.06830456885219047,-0.19042706022735348,-0.10120099438532493,0.02034584995992797,0.33564225384156277,-0.4531356710229149,8.827340257828372,2.562651952249298,1216.5197884900288,1233.6114116864958,3450.207790378808,1.5587091237095596,3.2917101678212144,1.8052012720229984,2.2597700750383307,3.4311925563374808,2.114539306891559,9.700263198552147,Upstairs
23,33,-0.12768633716049188,0.0817188887363675,0.20170312046472844,-0.024385415803409666,0.16778566233249487,0.3172620287048804,-0.05986100866708763,-0.06078563391293213,0.04120880745419284,0.022175183934171415,0.3044552527673477,-0.4248505459538538,0.1650999539651646,-0.03522422634195038,-0.12476898812488316,0.5129237534384491,0.09455202410912006,-0.03971393180925668,0.4452674217444072,0.14370931717658858,0.006011437230632799,0.1639046393529815,0.10148322230910278,-0.19555252371007897,-0.1017202359482898,-0.05189930456143585,-0.0020529724680131006,0.1690558991727999,-0.06147749594783544,-0.11737580024454493,0.07013241875384266,6.179281616883115,1.655797350530006,733.2019850984709,1850.0372498080699,1917.0291077464365,1.994188669209806,2.5569295272809818,1.2303243706665974,3.403699345367859,3.9005839480603983,3.69170439659115,7.294878620730659,Upstairs
24,33,0.19678258938688478,-0.2118903313340117,-0.08885560208733322,0.12926599895762553,-0.03979467321897895,-0.02345989639414013,0.47850243282411864,-0.03276935738100656,0.12568269115410893,0.09269147867675195,-0.21482305078316213,0.06483565207876404,0.4439303909245873,-0.02478255525902459,0.2927814885452643,0.04546022601041028,0.16026736540007724,0.003163142916325995,0.18073647823304473,0.02989719680088146,0.37100977087672254,-0.10787899464435965,0.06272729626798099,-0.2959785068605606,0.3507601649182793,0.19975487885876478,0.23443551271371582,-0.01778984545670341,0.19925258189159695,0.3031942281451701,-0.1296081606983262,9.342654671987987,2.493361891193011,1299.8186410845997,850.2310732357789,2074.9674921813867,1.6275700718223505,3.401578993244887,1.904906911105992,1.9363294072282833,3.9646912769812577,2.2049363159833173,9.863903205669075,Downstairs
25,33,0.472764926574055,0.0023514886920877193,-0.04824954910873164,-0.20954576960961568,0.2873960077154729,-0.11910523700107084,-0.0029746639315032103,-0.16968804182770156,-0.2180663529478204,0.07599704132355439,0.2432294540788989,-0.19257905463416197,0.1280142414883728,0.0879908505795896,-0.09144139540485095,0.0008131592701821622,0.016935295178153453,-0.09470838124823162,-0.2866611797862375,0.29625191782272436,0.3652764734742483,-0.027616758511984904,0.20090051607585385,0.24351685702758266,0.13671124527061,-0.18556903258239185,0.030343637657915645,-0.043640837106663444,0.06563538010095453,-0.08412357287011782,0.2632484888589754,9.006905566641978,2.506645835484615,3066.4726706452884,691.4168027267082,1660.0741189196633,1.7846665340575603,3.5862114221511856,1.4794562676092564,2.7216813570638885,3.816893941868367,2.367114389886912,9.758660436489631,Downstairs
26,33,0.2105150326197753,0.02719364862607772,-0.006853415976604632,-0.08105462465856092,0.1287475915116894,0.29417605931055313,-0.05673786327317301,0.27194106555813197,0.12465377492696682,-0.02722553966436999,-0.08565217129801259,-0.4666799926539203,0.21354128723651866,-0.04763348416540214,0.19546846897451212,-0.060455481194756674,0.24561254691845014,0.3556758992532475,-0.044846103584922165,-0.1539083506432372,-0.2689945452752526,0.4600589695931373,0.03838811595508188,0.06556527361945713,0.17059993636566717,-0.13670365920036176,-0.19149571686521438,0.2969225147085214,-0.06744850255350103,0.16362613295755907,0.13609947180979237,6.728638888855013,1.7139578001121392,1725.5253124911355,1108.637694198156,1499.8917689759724,1.2711741665493108,2.8020031586704888,1.9012358771911764,2.491238590575104,4.475801630454829,2.0836140681492554,7.35752741980041,Downstairs
27,33,0.2588454793546184,0.14321584405220494,0.249252825808068,0.0059340558297932625,0.2825231393076986,0.11922546429326103,-0.1568241749971807,0.04401470990936267,-0.06523562740871408,0.4052595294897093,0.04769340411005393,0.06912945975772894,0.20314657319930263,0.027421935341802248,0.21717240525707224,0.38412618659849185,-0.12123578856299985,0.08786553037264444,0.18210446295065763,-0.19074985247247614,0.4767493340428296,0.020773147407801354,-0.06298246254566475,0.07068850874940022,0.16670450805174655,0.1590563364523909,0.23417227165109528,0.02452994125090223,0.24916716145645196,0.2786505247920641,-0.10624563506721806,9.289070314193197,2.4251287696988535,2925.2675392307483,543.4747735109104,1475.2254526797349,1.8379914081852993,3.243905777127401,1.9522179998121079,2.3076141642355705,4.169022254892669,2.0984745444943256,9.951500473020914,Upstairs
28,33,-0.032307230617593954,0.052743309473350854,0.12012952795667847,0.01216613488271892,0.35337131049605375,-0.09323331058731707,-0.07753210062522853,0.355641828457012,0.031101225635813683,0.26728535977339646,0.11501485442289985,0.36462372110538455,0.22724083216217827,-0.10163427471329649,-0.3280686850973958,0.018970413287966073,-0.005474084820988323,0.02429313721304273,-0.32914901010646846,0.5338053979786284,0.390173837720768,0.2524654940917921,0.1407751085438377,0.13431708050669844,0.16520207776800425,-0.1785250463998724,-0.3809330735680561,0.1369002795254724,0.2245690308910367,0.11319476546530537,0.18966796904470273,8.761479356527634,2.5122664144437543,1674.6993417530716,3649.743132219501,1099.8498062268545,1.7663616362229901,3.2636858515272382,1.804304022157701,2.5646658846343042,4.248836444749807,2.293817747747937,9.817387786185263,Upstairs
29,33,-0.12238679195983583,0.3897475659516819,0.47902441921350747,0.11083564856193785,-0.23275239180650548,0.0842730501369599,0.057062813520269484,0.10740067455517208,0.05094731156987287,-0.1635263843714721,-0.05424700732832344,-0.046795019115842953,-0.14993091024822405,0.008327725594230645,0.17748792121813114,-0.19319613291954685,0.08853105485494434,0.10853068452373708,-0.03422489766612645,-0.07926651006623234,0.23493441721624697,0.10442777827633049,-0.09948888913665278,0.08082667521423674,0.1420257578890975,0.03178959984222447,0.23930713421729433,0.16112943873108249,0.18000709159725053,-0.11817746425422518,0.3149158342389922,5.614388211686459,1.571212709463201,800.2261146265915,600.0015731833766,1449.7100038232252,1.3613536727258164,2.3768105065138325,0.8265404272661688,2.5925456296394755,5.054064754289017,2.673770282727438,6.229079951277265,Upstairs
30,33,-0.02867282764550541,0.10990532459787161,0.2073819032788276,0.09544418057431273,0.3252363892150735,0.010463845712499295,0.25064377842215824,0.1612774017731619,0.16606433918423197,0.2686498574203674,0.34457316508207836,0.21752971469541735,-0.038213826840677714,-0.07457781658856763,-0.21166975732657456,0.10772552966495934,-0.11613255026731124,-0.0865403779208549,0.41538423951285147,-0.016969469053652264,-0.21109443751690515,0.17208481131451314,0.1445879815044664,0.06856752998253711,-0.07380648473764428,0.00732310873673718,0.004250088618504649,0.10862921323747651,0.03751498167311962,0.009526723536630144,0.1579014254129987,8.907691554982366,2.2933867330951427,1674.9470731585227,1533.239045014668,1387.0609191061242,1.6144510425335452,3.415465374990922,1.8019895987841565,2.020309118639496,3.988308275724049,2.1819245270670757,9.93055516247089,Downstairs
31,33,-0.0031498962166397193,0.011931676612313036,0.27833007403305665,-0.08877981238287398,-0.07404894584251986,-0.004852466959163554,0.22820527849737526,0.017283200562268022,0.10075952363723259,0.06108885416707582,-0.000650252117998934,0.10297347555090763,0.2540886866091222,0.18453623688934337,-0.19812669459751486,0.22452374556428562,0.3092783103974606,-0.03798484347700365,0.17970127157635496,-0.3720630196538954,0.12970612785863977,-0.04101243211940536,0.05102441990125546,0.2238971878834346,-0.02818160018363519,-0.01861471318943772,0.15478489622491481,0.20329949614886159,0.29450709656874324,0.5623118012712286,-0.3710762953345789,8.98313048856694,2.2772625197328438,2266.677827280187,942.7165656069221,1283.527961606304,1.7458414889430465,3.256949037195321,2.6593078042373386,1.7436119821431268,3.906654015345697,1.5619616896625623,9.342853656393032,Downstairs
32,33,0.11627865749701462,0.46562192958503595,0.0002017165817579311,0.0015971291160888773,-0.12437221578273279,-0.13496524934307946,0.1693245175605553,-0.0666221769305938,0.02836860761604229,0.09429459994914269,0.15989466641275774,0.062350573738528044,-0.01023283663941231,0.26124589944496823,0.15097588161142186,0.4065631765092086,-0.25794344784596634,-0.3309544141197474,0.09800766737523592,-0.10699999692772555,-0.19619691425234342,-0.17254592022851595,-0.1660346046658993,0.059597119598973854,0.21455965752286496,0.2817745803542266,-0.12371059467302137,0.10497200033387011,0.030640521584243647,-0.17441644487168395,-0.06601408333978702,5.270088142754803,1.2762680064501082,424.9427093787525,808.7466321389014,600.2964227326972,1.1946303809053036,2.620228844507419,1.3456782773656406,2.365317612146348,6.2980864780815855,2.4229828929447246,5.450807568640621,Downstairs
33,33,-0.24593170697201172,0.3634607711486809,0.4580515710686288,0.1652477566227849,0.660626811553642,0.2598609307264078,-0.00707986633252744,-0.09598044819331242,0.21449568624220164,0.047423898699144144,0.2779316102532022,0.2730412047424937,0.19950366679618267,0.2478880959330988,0.4081527538013002,-0.04135459716149274,4.047495884647312e-05,-0.05206659715281871,0.2674653794428238,-0.38410428344977326,0.1180105782211779,0.2150142537563131,-0.09982284013672657,0.12605500157960908,-0.3091602585787973,-0.0687896169962373,0.13810089813262505,0.39004087786356395,-0.11574569840259487,0.032248989795056235,-0.1444982297031445,8.77879742432988,1.6258385355320064,1574.984623490917,315.480571654661,3074.847957241245,4.572197423284286,6.296574839164421,4.118185969558724,5.762424507957483,7.778905352575576,5.656183487740284,12.923790492192586,Jogging
