UNIQUE_ID,user,X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,Y0,Y1,Y2,Y3,Y4,Y5,Y6,Y7,Y8,Y9,Z0,Z1,Z2,Z3,Z4,Z5,Z6,Z7,Z8,Z9,XAVG,YAVG,ZAVG,XPEAK,YPEAK,ZPEAK,XABSOLDEV,YABSOLDEV,ZABSOLDEV,XSTANDDEV,YSTANDDEV,ZSTANDDEV,RESULTANT,class
61,17,0.07,0.12,0.1,0.11,0.1,0.07,0.07,0.15,0.11,0.11,0.1,0.11,0.12,0.07,0.12,0.1,0.07,0.13,0.08,0.13,0.12,0.13,0.07,0.14,0.07,0.13,0.07,0.09,0.08,0.12,0,9.76,-0.18,3450.0,822.22,1090.0,2.99,2.83,1.92,3.65,3.46,3.65,10.71,Walking
62,17,0.06,0.1,0.1,0.08,0.09,0.11,0.1,0.09,0.1,0.08,0.07,0.09,0.1,0.06,0.14,0.1,0.1,0.09,0.08,0.08,0.07,0.07,0.08,0.05,0.08,0.09,0.09,0.15,0.15,0.07,0,8.6,0.13,2266.67,942.86,1333.33,2.51,2.35,1.51,3.44,3.32,3.44,9.33,Walking
63,17,0.07,0.17,0.28,0.2,0.08,0.04,0.08,0.05,0.04,0.02,0.05,0.06,0.09,0.1,0.24,0.08,0.09,0.1,0.11,0.04,0.06,0.09,0.18,0.17,0.12,0.07,0.07,0.12,0.08,0.06,0,9.39,-0.17,475.0,318.42,600.0,2.98,5.2,2.19,3.9,6.73,3.9,11.43,Jogging
64,17,0.11,0.07,0.12,0.11,0.1,0.14,0.11,0.11,0.08,0.07,0.1,0.12,0.11,0.09,0.08,0.08,0.09,0.09,0.13,0.08,0.11,0.12,0.11,0.11,0.09,0.12,0.07,0.08,0.11,0.11,0,8.72,0.04,500.0,307.81,1250.0,4.82,7.08,2.77,5.69,8.11,5.69,12.38,Jogging
65,17,0.11,0.11,0.11,0.13,0.08,0.05,0.11,0.13,0.07,0.11,0.11,0.12,0.08,0.12,0.03,0.1,0.13,0.08,0.12,0.07,0.09,0.14,0.12,0.11,0.11,0.1,0.08,0.07,0.11,0.1,0,8.76,-0.02,3875.0,397.92,912.5,4.96,7.17,2.68,5.98,8.14,5.98,12.57,Jogging
66,17,0.14,0.09,0.14,0.09,0.06,0.09,0.06,0.12,0.09,0.14,0.1,0.13,0.13,0.09,0.06,0.08,0.09,0.09,0.14,0.04,0.14,0.14,0.11,0.06,0.08,0.08,0.08,0.11,0.13,0.08,0,8.23,-0.35,4600.0,344.44,2400.0,5.41,7.28,3.06,6.56,8.24,6.56,12.55,Jogging
67,17,0.09,0.05,0.1,0.14,0.08,0.1,0.1,0.13,0.07,0.15,0.1,0.07,0.09,0.13,0.11,0.12,0.1,0.08,0.12,0.04,0.15,0.12,0.06,0.08,0.07,0.09,0.15,0.12,0.08,0.11,0,8.84,-0.18,1583.33,410.87,2683.33,5.5,6.29,3.01,6.52,7.57,6.52,12.73,Jogging
68,17,0.06,0.17,0.08,0.1,0.12,0.12,0.07,0.11,0.1,0.1,0.12,0.14,0.06,0.1,0.09,0.13,0.08,0.1,0.1,0.05,0.1,0.1,0.1,0.11,0.09,0.06,0.12,0.12,0.09,0.11,0,8.17,0.3,1430.0,445.45,1575.0,4.85,6.96,2.8,5.87,8.1,5.87,12.05,Jogging
69,17,0.07,0.14,0.11,0.13,0.08,0.09,0.11,0.09,0.09,0.11,0.14,0.09,0.09,0.07,0.11,0.09,0.09,0.09,0.14,0.06,0.1,0.08,0.11,0.1,0.1,0.09,0.12,0.08,0.12,0.11,0,8.41,0.19,300.0,423.91,1537.5,4.97,7.27,2.73,5.98,8.4,5.98,12.49,Jogging
70,17,0.12,0.13,0.09,0.1,0.07,0.07,0.16,0.11,0.1,0.09,0.12,0.14,0.09,0.12,0.1,0.08,0.11,0.1,0.06,0.05,0.17,0.05,0.1,0.09,0.1,0.11,0.11,0.12,0.1,0.08,0,7.59,-0.19,1125.0,508.33,1975.0,4.86,6.7,2.77,5.83,7.68,5.83,11.47,Jogging
71,17,0.12,0.09,0.09,0.08,0.11,0.1,0.1,0.1,0.13,0.1,0.1,0.12,0.13,0.1,0.11,0.08,0.07,0.1,0.09,0.05,0.1,0.08,0.08,0.09,0.12,0.1,0.13,0.14,0.11,0.09,0,8.05,0.29,2700.0,433.33,2100.0,5.25,6.7,2.51,6.16,7.77,6.16,11.77,Jogging
72,17,0.09,0.11,0.07,0.08,0.11,0.11,0.11,0.09,0.12,0.12,0.1,0.1,0.12,0.1,0.06,0.14,0.11,0.1,0.07,0.04,0.09,0.1,0.11,0.11,0.11,0.1,0.09,0.1,0.08,0.15,0,8.56,0.43,4850.0,406.25,1675.0,5.42,6.82,2.78,6.41,7.88,6.41,12.42,Jogging
73,17,0.1,0.09,0.05,0.12,0.12,0.09,0.09,0.09,0.14,0.13,0.11,0.07,0.11,0.11,0.08,0.11,0.13,0.13,0.11,0.03,0.07,0.1,0.09,0.09,0.1,0.12,0.12,0.12,0.1,0.1,0,8.73,0.53,608.33,502.94,3375.0,5.55,6.49,2.54,6.48,7.56,6.48,12.41,Jogging
74,17,0.11,0.08,0.06,0.05,0.1,0.14,0.13,0.11,0.11,0.14,0.08,0.11,0.09,0.09,0.09,0.12,0.11,0.12,0.12,0.05,0.09,0.09,0.11,0.12,0.07,0.12,0.15,0.1,0.09,0.09,0,8.97,0.15,1491.67,422.73,2750.0,5.73,6.46,2.4,6.56,7.53,6.56,12.58,Jogging
75,17,0.13,0.08,0.04,0.04,0.13,0.13,0.1,0.09,0.15,0.13,0.12,0.1,0.11,0.08,0.1,0.11,0.12,0.1,0.07,0.04,0.07,0.09,0.12,0.1,0.11,0.12,0.08,0.07,0.12,0.14,0,8.31,0.43,1150.0,447.62,2600.0,5.73,6.73,2.58,6.56,7.86,6.56,12.4,Jogging
76,17,0.11,0.08,0.07,0.04,0.13,0.15,0.11,0.14,0.13,0.07,0.1,0.08,0.13,0.1,0.12,0.11,0.1,0.12,0.08,0.04,0.11,0.1,0.05,0.06,0.15,0.1,0.12,0.09,0.16,0.09,0,8.41,0.28,1142.86,555.88,4175.0,5.28,6.36,2.7,6.0,7.43,6.0,12.14,Jogging
77,17,0.01,0.04,0.07,0.07,0.07,0.04,0.05,0.04,0.03,0.03,0.03,0.02,0.05,0.07,0.08,0.06,0.06,0.06,0.02,0.01,0.03,0.04,0.06,0.05,0.06,0.04,0.06,0.03,0.02,0.06,0,3.75,0.12,537.5,500.0,1425.0,1.84,2.88,1.02,5.11,7.62,5.11,4.75,Jogging
78,20,0.01,0.08,0.08,0.05,0.11,0.14,0.15,0.12,0.16,0.0,0.09,0.14,0.09,0.14,0.14,0.09,0.08,0.08,0.09,0.0,0.17,0.12,0.08,0.13,0.11,0.13,0.09,0.05,0.08,0.0,0,8.81,-1.06,1116.67,1166.67,2933.33,5.82,3.16,2.74,7.0,3.94,7.0,11.65,Walking
79,20,0.02,0.07,0.09,0.03,0.1,0.17,0.09,0.07,0.17,0.0,0.13,0.15,0.1,0.11,0.16,0.07,0.06,0.07,0.1,0.0,0.14,0.1,0.15,0.13,0.11,0.06,0.06,0.1,0.07,0.0,0,8.45,-0.76,1433.33,905.56,2500.0,6.47,3.32,2.83,7.77,4.14,7.77,11.69,Walking
80,20,0.01,0.08,0.07,0.04,0.1,0.12,0.21,0.11,0.11,0.0,0.11,0.14,0.11,0.15,0.12,0.09,0.12,0.03,0.09,0.0,0.16,0.16,0.12,0.12,0.08,0.07,0.08,0.07,0.08,0.0,0,8.43,-1.03,3875.0,1540.0,2583.33,6.26,3.0,3.0,7.46,3.73,7.46,11.68,Walking
81,20,0.03,0.09,0.08,0.03,0.06,0.12,0.17,0.12,0.11,0.0,0.07,0.21,0.12,0.15,0.13,0.06,0.08,0.04,0.12,0.0,0.16,0.11,0.16,0.11,0.08,0.12,0.06,0.06,0.08,0.0,0,8.48,-0.92,1800.0,1100.0,3600.0,6.6,3.15,2.82,8.05,3.91,8.05,11.83,Walking
82,20,0.03,0.1,0.06,0.05,0.08,0.08,0.18,0.13,0.13,0.0,0.08,0.17,0.1,0.18,0.17,0.05,0.1,0.04,0.02,0.0,0.18,0.14,0.14,0.11,0.07,0.1,0.08,0.06,0.09,0.0,0,8.65,-1.28,1300.0,2516.67,1900.0,6.31,3.13,2.76,7.49,4.03,7.49,11.89,Walking
83,20,0.01,0.11,0.04,0.07,0.07,0.1,0.14,0.13,0.2,0.0,0.11,0.22,0.11,0.14,0.11,0.07,0.07,0.05,0.05,0.0,0.15,0.11,0.12,0.06,0.1,0.16,0.08,0.08,0.09,0.0,0,8.16,-1.0,1600.0,1056.25,2133.33,6.51,3.17,2.59,7.62,3.94,7.62,11.49,Walking
84,20,0.01,0.08,0.03,0.05,0.08,0.17,0.11,0.15,0.12,0.0,0.14,0.11,0.12,0.16,0.15,0.08,0.09,0.04,0.09,0.0,0.14,0.19,0.09,0.1,0.08,0.11,0.07,0.1,0.07,0.0,0,8.29,-1.02,1816.67,1270.0,1650.0,6.87,2.99,2.8,8.15,3.82,8.15,11.87,Walking
85,20,0.0,0.09,0.08,0.03,0.01,0.11,0.17,0.18,0.14,0.0,0.13,0.18,0.14,0.13,0.14,0.05,0.07,0.05,0.09,0.0,0.12,0.17,0.1,0.14,0.08,0.08,0.09,0.1,0.08,0.0,0,8.09,-0.74,1358.33,1430.0,1787.5,6.92,3.12,2.64,8.15,3.82,8.15,11.61,Walking
86,20,0.01,0.08,0.04,0.04,0.11,0.16,0.14,0.1,0.17,0.0,0.1,0.14,0.12,0.15,0.16,0.07,0.08,0.06,0.09,0.0,0.15,0.11,0.14,0.11,0.11,0.08,0.07,0.11,0.05,0.0,0,8.49,-1.02,1312.5,1081.25,3200.0,6.47,2.99,2.62,7.61,3.73,7.61,11.7,Walking
87,20,0.14,0.1,0.15,0.11,0.12,0.08,0.11,0.07,0.07,0.0,0.12,0.07,0.13,0.11,0.07,0.11,0.08,0.13,0.08,0.0,0.13,0.09,0.04,0.05,0.11,0.1,0.11,0.16,0.13,0.0,0,9.72,0.31,3300.0,727.27,2200.0,4.29,3.76,2.9,5.6,4.53,5.6,11.64,Walking
88,20,0.16,0.11,0.2,0.07,0.09,0.08,0.09,0.08,0.07,0.0,0.1,0.09,0.08,0.09,0.07,0.09,0.15,0.14,0.12,0.0,0.14,0.05,0.09,0.13,0.09,0.07,0.09,0.08,0.15,0.0,0,9.96,0.14,4375.0,875.0,2566.67,4.22,3.44,3.31,5.62,4.2,5.62,11.91,Walking
89,20,0.15,0.11,0.11,0.18,0.1,0.07,0.08,0.08,0.07,0.0,0.1,0.09,0.12,0.08,0.05,0.09,0.14,0.1,0.11,0.0,0.09,0.1,0.07,0.11,0.1,0.09,0.14,0.11,0.07,0.0,0,10.02,0.27,1100.0,513.89,1100.0,4.36,3.8,2.98,5.77,4.51,5.77,11.93,Walking
90,20,0.16,0.08,0.12,0.11,0.13,0.09,0.08,0.11,0.09,0.0,0.11,0.08,0.09,0.08,0.09,0.11,0.09,0.17,0.08,0.0,0.1,0.08,0.1,0.09,0.08,0.13,0.1,0.08,0.16,0.0,0,9.8,0.36,1520.0,831.82,1300.0,4.59,3.62,3.02,5.92,4.47,5.92,11.85,Walking
91,20,0.12,0.13,0.12,0.15,0.13,0.09,0.05,0.07,0.1,0.0,0.09,0.12,0.05,0.07,0.09,0.12,0.1,0.14,0.09,0.0,0.07,0.13,0.08,0.13,0.09,0.05,0.15,0.13,0.08,0.0,0,10.12,0.14,3275.0,656.67,2566.67,4.29,3.63,2.86,5.72,4.43,5.72,11.95,Walking
92,20,0.13,0.13,0.09,0.14,0.12,0.11,0.07,0.06,0.1,0.0,0.09,0.12,0.08,0.1,0.08,0.11,0.11,0.09,0.11,0.0,0.1,0.08,0.05,0.14,0.13,0.09,0.11,0.14,0.08,0.0,0,9.92,0.17,1912.5,737.5,1740.0,4.45,3.63,2.75,5.83,4.36,5.83,11.78,Walking
93,20,0.15,0.1,0.14,0.1,0.07,0.12,0.09,0.1,0.08,0.0,0.08,0.09,0.1,0.11,0.08,0.08,0.17,0.08,0.14,0.0,0.1,0.07,0.12,0.08,0.09,0.11,0.11,0.09,0.15,0.0,0,9.95,0.2,2212.5,1400.0,1675.0,4.44,3.44,2.96,5.73,4.17,5.73,11.87,Walking
94,20,0.11,0.13,0.14,0.11,0.08,0.08,0.06,0.14,0.09,0.0,0.1,0.06,0.09,0.09,0.12,0.1,0.1,0.11,0.13,0.0,0.06,0.12,0.07,0.11,0.1,0.12,0.14,0.11,0.11,0.0,0,9.92,0.32,2583.33,983.33,3875.0,4.49,3.42,2.72,5.77,4.17,5.77,11.8,Walking
95,20,0.14,0.11,0.13,0.13,0.07,0.1,0.09,0.1,0.07,0.0,0.08,0.09,0.1,0.08,0.08,0.13,0.1,0.11,0.14,0.0,0.09,0.08,0.1,0.11,0.07,0.13,0.12,0.09,0.13,0.0,0,10.06,0.29,3350.0,895.0,1308.33,4.45,3.38,2.87,5.77,4.13,5.77,11.94,Walking
96,20,0.12,0.11,0.12,0.09,0.13,0.07,0.08,0.09,0.12,0.0,0.11,0.06,0.08,0.13,0.11,0.11,0.08,0.14,0.11,0.0,0.06,0.07,0.1,0.07,0.14,0.12,0.11,0.12,0.1,0.0,0,9.71,0.57,2500.0,966.67,1600.0,4.79,3.39,2.88,6.12,4.16,6.12,11.78,Walking
97,20,0.14,0.1,0.14,0.1,0.11,0.09,0.08,0.13,0.07,0.0,0.07,0.09,0.09,0.08,0.12,0.14,0.1,0.14,0.11,0.0,0.05,0.11,0.07,0.12,0.1,0.15,0.07,0.11,0.14,0.0,0,9.92,0.28,1675.0,994.44,2800.0,4.39,3.11,2.74,5.64,3.86,5.64,11.72,Walking
98,20,0.12,0.13,0.1,0.13,0.11,0.11,0.04,0.11,0.1,0.0,0.09,0.07,0.09,0.1,0.07,0.13,0.12,0.12,0.12,0.0,0.06,0.09,0.09,0.12,0.13,0.12,0.09,0.1,0.11,0.0,0,10.06,0.41,2933.33,831.82,2216.67,4.57,3.34,2.94,5.85,4.13,5.85,11.98,Walking
99,20,0.12,0.09,0.13,0.14,0.09,0.12,0.06,0.1,0.07,0.0,0.1,0.08,0.11,0.09,0.07,0.13,0.1,0.06,0.19,0.0,0.09,0.09,0.1,0.11,0.08,0.07,0.13,0.12,0.1,0.0,0,9.92,0.29,2200.0,673.08,2187.5,4.59,3.58,2.89,5.9,4.35,5.9,11.92,Walking
100,20,0.13,0.09,0.1,0.16,0.1,0.1,0.08,0.11,0.08,0.0,0.11,0.08,0.08,0.11,0.06,0.16,0.11,0.1,0.13,0.0,0.07,0.06,0.11,0.11,0.1,0.12,0.12,0.12,0.1,0.0,0,9.85,0.32,4325.0,642.86,1441.67,4.53,3.43,2.76,5.79,4.25,5.79,11.74,Walking
101,20,0.15,0.09,0.1,0.15,0.11,0.08,0.12,0.08,0.08,0.0,0.1,0.07,0.1,0.08,0.09,0.15,0.1,0.13,0.09,0.0,0.06,0.09,0.09,0.12,0.14,0.1,0.12,0.11,0.11,0.0,0,9.87,0.22,1675.0,818.18,1700.0,4.41,3.33,2.7,5.64,4.14,5.64,11.68,Walking
102,20,0.09,0.12,0.15,0.12,0.11,0.09,0.08,0.1,0.09,0.0,0.1,0.05,0.15,0.05,0.09,0.14,0.1,0.1,0.12,0.0,0.06,0.1,0.1,0.1,0.08,0.11,0.14,0.13,0.1,0.0,0,9.86,0.27,1337.5,689.29,1730.0,4.35,3.49,2.68,5.69,4.29,5.69,11.69,Walking
103,20,0.12,0.13,0.09,0.12,0.15,0.07,0.08,0.11,0.08,0.0,0.09,0.05,0.12,0.07,0.12,0.1,0.1,0.16,0.12,0.0,0.06,0.1,0.11,0.07,0.13,0.14,0.09,0.12,0.09,0.0,0,10.0,0.14,1866.67,975.0,1866.67,4.57,3.33,2.75,5.85,4.03,5.85,11.87,Walking
104,20,0.15,0.11,0.09,0.12,0.1,0.09,0.09,0.1,0.09,0.0,0.12,0.09,0.1,0.08,0.08,0.1,0.1,0.13,0.11,0.0,0.09,0.09,0.1,0.11,0.12,0.09,0.07,0.12,0.12,0.0,0,9.8,0.25,2212.5,804.55,2250.0,4.73,3.67,3.03,5.95,4.43,5.95,11.88,Walking
105,20,0.15,0.1,0.06,0.14,0.14,0.09,0.08,0.11,0.08,0.0,0.1,0.06,0.12,0.07,0.11,0.09,0.11,0.13,0.09,0.0,0.08,0.11,0.09,0.11,0.08,0.14,0.09,0.13,0.06,0.0,0,9.98,0.18,2616.67,781.82,2233.33,4.68,3.54,2.9,5.98,4.29,5.98,11.95,Walking
106,20,0.13,0.12,0.1,0.09,0.11,0.1,0.11,0.13,0.08,0.0,0.1,0.1,0.1,0.06,0.08,0.13,0.11,0.15,0.1,0.0,0.06,0.09,0.09,0.09,0.18,0.1,0.07,0.1,0.14,0.0,0,9.77,0.21,2966.67,804.17,4450.0,4.66,3.44,2.8,5.88,4.16,5.88,11.7,Walking
107,20,0.14,0.1,0.08,0.12,0.16,0.13,0.05,0.08,0.08,0.0,0.08,0.09,0.09,0.07,0.1,0.14,0.1,0.16,0.09,0.0,0.08,0.1,0.11,0.07,0.13,0.07,0.12,0.13,0.11,0.0,0,9.91,0.18,1112.5,570.0,2600.0,4.47,3.29,2.8,5.7,4.06,5.7,11.71,Walking
108,20,0.15,0.11,0.07,0.13,0.13,0.12,0.06,0.11,0.08,0.0,0.11,0.08,0.1,0.1,0.09,0.12,0.1,0.1,0.11,0.0,0.08,0.08,0.12,0.12,0.08,0.06,0.12,0.11,0.12,0.0,0,9.62,0.34,1570.0,592.86,1491.67,4.56,3.6,3.0,5.77,4.4,5.77,11.59,Walking
109,20,0.12,0.15,0.07,0.13,0.13,0.07,0.12,0.09,0.09,0.0,0.1,0.09,0.08,0.07,0.1,0.13,0.09,0.14,0.09,0.0,0.09,0.09,0.08,0.1,0.11,0.11,0.13,0.09,0.11,0.0,0,9.87,0.32,1570.0,642.86,1800.0,4.55,3.51,2.9,5.82,4.29,5.82,11.8,Walking
110,20,0.06,0.07,0.12,0.06,0.06,0.04,0.04,0.03,0.05,0.0,0.04,0.07,0.05,0.04,0.06,0.04,0.08,0.08,0.06,0.0,0.05,0.05,0.05,0.06,0.04,0.05,0.07,0.06,0.07,0.0,0,5.5,0.24,1083.33,707.14,1650.0,2.25,2.77,1.67,5.55,6.11,5.55,6.5,Walking
111,20,0.04,0.12,0.11,0.07,0.14,0.12,0.1,0.1,0.17,0.05,0.07,0.09,0.11,0.11,0.05,0.16,0.14,0.14,0.08,0.0,0.07,0.09,0.07,0.12,0.1,0.13,0.1,0.14,0.08,0.12,0,8.18,0.52,700.0,568.75,3800.0,10.31,7.26,4.13,11.93,8.14,11.93,16.08,Jogging
112,20,0.1,0.11,0.12,0.07,0.16,0.07,0.11,0.1,0.06,0.08,0.1,0.1,0.11,0.14,0.09,0.13,0.09,0.07,0.08,0.0,0.06,0.08,0.09,0.14,0.1,0.14,0.14,0.12,0.11,0.05,0,6.76,-0.29,473.53,508.82,2925.0,10.23,7.4,3.23,11.94,8.51,11.94,15.12,Jogging
113,20,0.1,0.14,0.06,0.07,0.15,0.1,0.15,0.12,0.05,0.04,0.18,0.11,0.1,0.1,0.03,0.11,0.14,0.09,0.03,0.0,0.11,0.09,0.09,0.05,0.11,0.08,0.12,0.15,0.11,0.1,0,6.45,0.03,603.33,809.09,1220.0,10.61,7.83,3.89,11.96,8.7,11.96,15.52,Jogging
114,20,0.11,0.1,0.13,0.11,0.07,0.07,0.1,0.1,0.12,0.07,0.1,0.12,0.11,0.1,0.08,0.08,0.11,0.12,0.06,0.0,0.12,0.11,0.11,0.11,0.06,0.06,0.12,0.06,0.12,0.15,0,7.71,0.3,561.76,715.38,1483.33,11.13,8.15,4.81,12.78,8.84,12.78,17.01,Jogging
115,20,0.11,0.19,0.1,0.02,0.08,0.09,0.12,0.07,0.09,0.09,0.13,0.07,0.08,0.13,0.07,0.09,0.1,0.12,0.04,0.0,0.08,0.11,0.07,0.12,0.11,0.17,0.1,0.07,0.1,0.08,0,8.26,-0.19,571.88,715.0,600.0,11.59,8.19,3.88,12.94,8.9,12.94,17.18,Jogging
116,20,0.1,0.13,0.08,0.08,0.12,0.1,0.11,0.06,0.09,0.06,0.1,0.09,0.08,0.1,0.11,0.11,0.09,0.14,0.1,0.0,0.13,0.07,0.08,0.13,0.09,0.11,0.09,0.13,0.11,0.08,0,8.39,-0.4,465.79,465.79,2466.67,10.69,7.97,3.88,12.36,8.74,12.36,16.53,Jogging
117,20,0.11,0.16,0.06,0.11,0.06,0.11,0.06,0.1,0.11,0.09,0.13,0.11,0.09,0.14,0.1,0.08,0.06,0.08,0.1,0.0,0.11,0.07,0.12,0.11,0.04,0.1,0.15,0.13,0.09,0.1,0,7.12,-0.07,452.38,447.62,2433.33,11.22,8.14,4.19,12.87,8.99,12.87,16.58,Jogging
118,20,0.1,0.12,0.1,0.13,0.06,0.06,0.08,0.14,0.09,0.13,0.15,0.11,0.05,0.1,0.1,0.06,0.06,0.13,0.11,0.0,0.14,0.04,0.12,0.09,0.12,0.04,0.06,0.15,0.1,0.16,0,8.02,0.59,753.85,1044.44,3725.0,10.98,8.82,4.95,12.68,9.5,12.68,17.5,Jogging
119,20,0.11,0.13,0.13,0.13,0.06,0.1,0.08,0.1,0.09,0.07,0.13,0.09,0.11,0.11,0.07,0.07,0.1,0.1,0.09,0.0,0.13,0.11,0.12,0.1,0.11,0.07,0.1,0.1,0.08,0.11,0,7.75,-0.56,575.0,1033.33,2850.0,10.24,8.42,4.18,12.06,9.14,12.06,16.45,Jogging
120,20,0.11,0.1,0.15,0.09,0.07,0.09,0.11,0.1,0.11,0.1,0.11,0.13,0.1,0.06,0.14,0.06,0.13,0.09,0.08,0.0,0.12,0.1,0.11,0.1,0.11,0.08,0.09,0.1,0.12,0.11,0,7.42,-0.22,471.05,692.86,866.67,10.69,8.1,4.17,12.38,8.81,12.38,16.3,Jogging
121,20,0.15,0.12,0.07,0.11,0.1,0.07,0.14,0.06,0.09,0.06,0.1,0.09,0.16,0.07,0.12,0.05,0.12,0.1,0.12,0.0,0.16,0.11,0.13,0.1,0.09,0.1,0.08,0.12,0.07,0.07,0,7.76,-1.4,544.12,593.75,3075.0,10.81,8.14,3.82,12.45,8.79,12.45,16.35,Jogging
